,address
9909,"121.76,31.46"
9910,"121.69,31.41"
9911,"121.77,30.91"
9912,"121.41,31.22"
9913,"121.69,30.89"
9914,"121.37,31.36"
9915,"121.23,31.81"
9916,"121.48,31.28"
9917,"121.26,31.41"
9918,"121.42,30.92"
9919,"121.19,31.35"
9920,"121.26,30.97"
9921,"121.03,31.02"
9922,"121.48,31.22"
9923,"121.68,30.97"
9924,"121.19,31.14"
9925,"121.37,30.78"
9926,"121.73,31.18"
9927,"121.74,31.11"
9928,"121.70,30.93"
9929,"121.39,31.42"
9930,"121.10,31.14"
9931,"121.51,31.23"
9932,"121.32,31.43"
9933,"121.60,31.27"
9934,"121.26,30.75"
9935,"121.52,31.32"
9936,"121.51,31.00"
9937,"121.49,31.24"
9938,"121.08,31.25"
9939,"121.83,30.88"
9940,"121.42,31.74"
9941,"121.18,31.00"
9942,"121.72,31.15"
9943,"121.00,31.06"
9944,"121.41,31.08"
9945,"121.16,31.25"
9946,"121.34,30.71"
9947,"121.57,31.29"
9948,"121.29,31.39"
9949,"121.73,31.11"
9950,"121.38,31.33"
9951,"121.26,30.94"
9952,"121.26,30.89"
9953,"121.76,31.11"
9954,"121.37,30.79"
9955,"121.30,31.26"
9956,"121.44,30.92"
9957,"121.69,31.24"
9958,"121.35,31.68"
9959,"121.43,31.17"
9960,"121.37,31.56"
9961,"121.82,31.05"
9962,"121.15,31.08"
9963,"121.74,30.91"
9964,"121.51,30.96"
9965,"121.77,30.98"
9966,"120.93,31.02"
9967,"121.53,30.90"
9968,"121.52,31.39"
9969,"121.51,30.90"
9970,"121.34,30.99"
9971,"121.26,31.72"
9972,"121.48,30.80"
9973,"121.63,31.52"
9974,"121.65,31.14"
9975,"121.04,31.15"
9976,"121.46,31.29"
9977,"121.19,31.24"
9978,"121.30,31.35"
9979,"121.73,31.21"
9980,"121.33,30.74"
9981,"121.34,31.69"
9982,"121.20,31.37"
9983,"121.01,30.90"
9984,"121.21,31.17"
9985,"121.46,31.16"
9986,"121.69,30.88"
9987,"121.20,31.07"
9988,"121.31,31.50"
9989,"121.36,31.22"
9990,"121.64,31.57"
9991,"121.36,31.17"
9992,"121.17,30.79"
9993,"121.32,31.09"
9994,"121.69,31.03"
9995,"121.34,30.78"
9996,"121.60,30.87"
9997,"121.58,31.35"
9998,"121.22,31.47"
9999,"121.37,31.10"
10000,"121.66,31.00"
10001,"121.50,31.25"
10002,"121.28,31.49"
10003,"121.83,31.13"
10004,"121.26,31.31"
10005,"121.95,31.52"
10006,"121.39,31.29"
10007,"121.27,31.09"
10008,"121.38,30.82"
10009,"121.22,31.73"
10010,"121.36,31.18"
10011,"121.46,31.59"
10012,"121.31,30.80"
10013,"121.55,30.83"
10014,"121.63,31.10"
10015,"121.08,30.95"
10016,"121.09,30.89"
10017,"121.84,30.91"
10018,"121.02,30.90"
10019,"121.69,31.39"
10020,"121.50,31.56"
10021,"121.90,30.97"
10022,"121.68,31.02"
10023,"121.08,31.18"
10024,"121.52,31.25"
10025,"121.16,31.15"
10026,"121.51,31.28"
10027,"121.25,30.89"
10028,"121.63,30.90"
10029,"121.86,31.08"
10030,"121.19,31.18"
10031,"121.31,31.25"
10032,"121.20,31.31"
10033,"121.73,30.87"
10034,"121.47,31.14"
10035,"121.41,30.94"
10036,"121.53,31.35"
10037,"121.31,31.22"
10038,"121.91,30.86"
10039,"121.75,31.57"
10040,"121.28,31.34"
10041,"121.49,31.30"
10042,"121.43,31.01"
10043,"121.51,30.97"
10044,"121.60,31.03"
10045,"121.52,30.92"
10046,"121.67,31.03"
10047,"121.58,31.13"
10048,"121.53,31.68"
10049,"121.11,30.94"
10050,"121.84,31.32"
10051,"121.38,31.12"
10052,"121.65,31.18"
10053,"121.07,31.09"
10054,"121.49,31.01"
10055,"121.60,31.32"
10056,"121.82,31.46"
10057,"121.54,30.91"
10058,"121.39,31.23"
10059,"121.31,31.37"
10060,"121.19,30.81"
10061,"121.32,31.29"
10062,"121.16,31.09"
10063,"121.80,30.87"
10064,"121.57,31.04"
10065,"121.78,30.95"
10066,"121.31,31.33"
10067,"121.66,31.29"
10068,"121.79,31.50"
10069,"121.76,31.00"
10070,"121.86,30.95"
10071,"121.58,31.08"
10072,"121.47,30.87"
10073,"121.44,31.07"
10074,"121.08,30.94"
10075,"121.51,31.26"
10076,"121.49,30.81"
10077,"121.94,30.92"
10078,"121.16,31.30"
10079,"121.22,31.22"
10080,"121.16,30.99"
10081,"121.55,31.29"
10082,"121.44,31.13"
10083,"121.93,30.88"
10084,"121.38,31.03"
10085,"121.74,30.88"
10086,"121.13,30.94"
10087,"121.60,31.14"
10088,"121.62,31.21"
10089,"121.46,31.08"
10090,"121.45,31.64"
10091,"121.52,31.03"
10092,"121.31,31.08"
10093,"121.84,31.07"
10094,"121.65,31.15"
10095,"121.49,31.06"
10096,"121.04,31.06"
10097,"121.16,30.90"
10098,"121.17,31.34"
10099,"121.61,31.02"
10100,"121.15,31.14"
10101,"121.20,31.16"
10102,"121.63,31.22"
10103,"121.37,31.37"
10104,"121.33,30.75"
10105,"121.78,31.05"
10106,"121.35,31.03"
10107,"121.65,31.07"
10108,"121.21,30.98"
10109,"121.17,30.91"
10110,"121.28,31.03"
10111,"121.09,30.94"
10112,"121.45,31.70"
10113,"121.85,31.48"
10114,"121.22,31.24"
10115,"121.24,30.89"
10116,"121.39,30.86"
10117,"121.52,31.15"
10118,"121.28,31.37"
10119,"121.73,31.14"
10120,"121.46,31.30"
10121,"121.73,31.20"
10122,"121.44,31.22"
10123,"121.26,31.20"
10124,"121.41,30.83"
10125,"121.03,30.96"
10126,"121.76,30.97"
10127,"121.46,31.69"
10128,"121.51,31.34"
10129,"121.28,30.93"
10130,"121.70,31.14"
10131,"121.34,31.44"
10132,"121.41,31.04"
10133,"121.70,30.98"
10134,"121.50,31.06"
10135,"121.35,31.65"
10136,"121.50,31.67"
10137,"121.17,31.13"
10138,"121.47,31.41"
10139,"121.59,31.22"
10140,"121.88,30.97"
10141,"121.35,30.84"
10142,"121.83,30.85"
10143,"121.18,30.86"
10144,"121.25,31.01"
10145,"121.30,30.91"
10146,"121.63,31.54"
10147,"121.19,31.29"
10148,"121.43,30.81"
10149,"121.09,30.93"
10150,"121.06,31.11"
10151,"121.59,30.93"
10152,"121.42,30.82"
10153,"120.99,31.06"
10154,"121.37,31.68"
10155,"121.67,31.53"
10156,"121.26,30.76"
10157,"121.21,31.76"
10158,"121.80,31.48"
10159,"121.34,30.91"
10160,"121.16,31.27"
10161,"121.37,31.44"
10162,"121.29,31.48"
10163,"121.43,31.21"
10164,"121.55,31.06"
10165,"121.79,31.11"
10166,"121.65,31.53"
10167,"121.65,31.26"
10168,"121.72,31.25"
10169,"121.87,31.05"
10170,"121.08,31.17"
10171,"121.82,31.09"
10172,"121.40,31.45"
10173,"121.36,30.91"
10174,"121.39,31.64"
10175,"121.22,30.99"
10176,"121.36,31.10"
10177,"121.57,30.79"
10178,"121.58,31.60"
10179,"121.18,30.78"
10180,"121.59,31.33"
10181,"121.17,30.82"
10182,"121.57,31.28"
10183,"121.63,31.26"
10184,"121.74,30.94"
10185,"121.68,31.31"
10186,"121.08,31.24"
10187,"121.55,31.13"
10188,"121.58,31.22"
10189,"121.06,30.98"
10190,"121.58,31.01"
10191,"121.04,31.03"
10192,"121.03,30.93"
10193,"121.08,31.12"
10194,"121.88,31.06"
10195,"121.50,31.17"
10196,"121.25,31.45"
10197,"121.35,31.26"
10198,"121.54,31.20"
10199,"121.14,31.14"
10200,"121.43,31.18"
10201,"121.24,30.79"
10202,"121.60,31.05"
10203,"121.51,31.37"
10204,"121.75,31.21"
10205,"121.31,31.02"
10206,"121.91,30.97"
10207,"121.90,30.92"
10208,"121.32,30.86"
10209,"121.68,31.25"
10210,"121.46,31.67"
10211,"121.07,30.95"
10212,"120.90,31.07"
10213,"121.33,30.76"
10214,"121.61,31.08"
10215,"121.59,31.54"
10216,"120.96,31.02"
10217,"121.10,31.06"
10218,"121.48,31.27"
10219,"121.45,30.90"
10220,"121.31,31.14"
10221,"121.17,31.21"
10222,"121.82,31.02"
10223,"121.62,30.84"
10224,"121.38,31.66"
10225,"121.38,30.79"
10226,"121.42,31.17"
10227,"120.94,31.12"
10228,"121.53,31.06"
10229,"121.47,30.99"
10230,"121.39,31.75"
10231,"121.23,30.80"
10232,"121.21,31.77"
10233,"121.72,31.24"
10234,"121.83,31.09"
10235,"121.22,30.93"
10236,"121.64,30.93"
10237,"121.32,31.10"
10238,"121.54,30.90"
10239,"121.54,31.17"
10240,"121.03,31.14"
10241,"121.13,31.09"
10242,"121.28,31.15"
10243,"121.53,31.01"
10244,"121.68,31.12"
10245,"121.23,31.00"
10246,"121.17,31.01"
10247,"121.11,31.23"
10248,"121.72,30.89"
10249,"121.57,30.86"
10250,"121.25,30.96"
10251,"121.11,30.90"
10252,"121.51,31.12"
10253,"121.55,31.16"
10254,"121.71,31.20"
10255,"121.51,31.32"
10256,"121.26,31.03"
10257,"121.52,31.08"
10258,"121.76,31.17"
10259,"121.65,31.19"
10260,"121.56,31.03"
10261,"121.28,30.88"
10262,"121.73,30.88"
10263,"121.46,31.07"
10264,"121.44,30.81"
10265,"121.36,31.27"
10266,"121.68,31.09"
10267,"121.89,30.95"
10268,"121.59,31.00"
10269,"121.13,31.19"
10270,"121.53,31.07"
10271,"121.15,31.22"
10272,"121.47,31.60"
10273,"121.31,30.89"
10274,"121.65,30.92"
10275,"121.48,31.42"
10276,"121.32,30.80"
10277,"121.57,31.35"
10278,"121.29,31.29"
10279,"121.40,31.65"
10280,"121.62,30.92"
10281,"121.50,30.88"
10282,"121.58,31.10"
10283,"121.21,31.06"
10284,"121.30,31.31"
10285,"121.30,30.75"
10286,"121.57,31.57"
10287,"121.16,30.78"
10288,"121.62,31.36"
10289,"121.15,31.34"
10290,"121.35,31.33"
10291,"121.17,31.33"
10292,"121.29,30.83"
10293,"121.69,31.42"
10294,"121.27,30.82"
10295,"121.25,30.77"
10296,"121.35,31.22"
10297,"121.35,30.88"
10298,"121.48,30.86"
10299,"121.46,31.28"
10300,"121.58,31.44"
10301,"121.12,30.95"
10302,"121.19,31.16"
10303,"121.83,31.07"
10304,"121.47,30.97"
10305,"121.14,31.31"
10306,"121.22,31.00"
10307,"121.13,31.12"
10308,"121.77,31.00"
10309,"121.22,31.42"
10310,"121.30,30.74"
10311,"121.34,30.89"
10312,"121.54,31.04"
10313,"121.54,31.57"
10314,"121.54,31.67"
10315,"121.53,31.05"
10316,"121.68,30.98"
10317,"121.23,31.76"
10318,"121.75,31.12"
10319,"121.42,30.99"
10320,"121.27,31.14"
10321,"121.55,31.38"
10322,"121.34,31.34"
10323,"121.52,31.66"
10324,"121.45,31.39"
10325,"121.59,31.25"
10326,"121.29,31.06"
10327,"121.82,31.08"
10328,"121.25,31.35"
10329,"121.76,30.87"
10330,"121.24,31.20"
10331,"121.45,31.15"
10332,"121.25,31.37"
10333,"121.76,31.35"
10334,"121.69,31.15"
10335,"121.24,31.45"
10336,"121.06,31.14"
10337,"121.59,31.23"
10338,"121.44,31.21"
10339,"121.44,31.39"
10340,"121.36,31.23"
10341,"121.22,30.86"
10342,"121.20,31.28"
10343,"121.25,31.21"
10344,"121.26,31.02"
10345,"121.19,31.20"
10346,"121.41,31.05"
10347,"121.32,30.85"
10348,"121.00,31.02"
10349,"121.66,30.99"
10350,"121.18,30.82"
10351,"121.66,31.09"
10352,"121.22,31.41"
10353,"121.65,31.28"
10354,"121.21,31.44"
10355,"121.59,31.06"
10356,"121.24,31.10"
10357,"121.31,31.40"
10358,"121.58,31.16"
10359,"121.89,30.88"
10360,"121.20,31.00"
10361,"121.26,31.21"
10362,"121.08,31.26"
10363,"121.38,31.38"
10364,"121.49,31.60"
10365,"121.26,31.83"
10366,"121.80,31.17"
10367,"121.52,31.58"
10368,"121.20,31.02"
10369,"121.25,31.03"
10370,"121.75,31.00"
10371,"121.36,30.77"
10372,"121.04,30.87"
10373,"121.46,30.91"
10374,"121.80,30.90"
10375,"121.27,30.77"
10376,"121.13,31.37"
10377,"121.61,30.94"
10378,"121.30,31.47"
10379,"121.59,31.02"
10380,"121.67,31.29"
10381,"121.64,30.94"
10382,"121.58,31.02"
10383,"121.49,31.34"
10384,"121.34,31.13"
10385,"121.56,31.33"
10386,"121.14,31.33"
10387,"121.28,31.26"
10388,"121.40,31.26"
10389,"121.86,30.96"
10390,"121.30,31.00"
10391,"121.23,31.48"
10392,"121.62,31.12"
10393,"121.26,31.40"
10394,"121.47,31.23"
10395,"121.68,31.04"
10396,"121.70,30.87"
10397,"121.47,31.15"
10398,"121.21,31.04"
10399,"121.61,30.93"
10400,"121.30,30.90"
10401,"121.66,31.12"
10402,"121.46,30.86"
10403,"121.25,31.29"
10404,"121.82,30.99"
10405,"121.28,30.98"
10406,"121.10,31.16"
10407,"121.18,31.06"
10408,"121.10,31.28"
10409,"121.45,31.44"
10410,"121.69,31.29"
10411,"121.53,31.36"
10412,"121.18,30.94"
10413,"121.30,30.97"
10414,"121.67,31.40"
10415,"121.28,31.75"
10416,"121.36,31.43"
10417,"121.17,30.98"
10418,"121.42,31.06"
10419,"121.13,31.08"
10420,"121.30,31.44"
10421,"121.50,30.89"
10422,"121.37,31.66"
10423,"121.31,31.78"
10424,"121.19,31.05"
10425,"121.24,31.26"
10426,"121.25,31.73"
10427,"121.57,31.23"
10428,"121.69,31.10"
10429,"121.82,31.54"
10430,"121.50,30.96"
10431,"121.64,31.15"
10432,"121.24,31.39"
10433,"121.56,31.58"
10434,"121.43,31.40"
10435,"121.37,31.18"
10436,"121.21,31.25"
10437,"121.48,31.57"
10438,"121.36,31.71"
10439,"121.61,31.24"
10440,"121.53,31.33"
10441,"121.49,31.42"
10442,"121.32,31.31"
10443,"121.32,30.76"
10444,"121.30,31.32"
10445,"121.39,30.98"
10446,"121.31,31.29"
10447,"121.23,31.11"
10448,"121.11,31.18"
10449,"121.46,30.87"
10450,"121.02,30.95"
10451,"121.68,31.15"
10452,"121.36,31.01"
10453,"121.33,30.81"
10454,"121.40,31.39"
10455,"121.22,31.16"
10456,"121.45,31.00"
10457,"120.90,31.05"
10458,"121.16,31.44"
10459,"121.39,31.31"
10460,"121.42,31.01"
10461,"121.63,31.55"
10462,"121.49,30.84"
10463,"121.08,31.19"
10464,"121.59,31.18"
10465,"121.05,30.86"
10466,"121.57,31.21"
10467,"121.74,31.22"
10468,"121.59,31.56"
10469,"121.16,31.16"
10470,"121.62,31.28"
10471,"121.20,30.83"
10472,"121.30,31.43"
10473,"121.57,30.89"
10474,"121.70,31.23"
10475,"121.90,30.93"
10476,"121.22,30.82"
10477,"121.50,31.24"
10478,"121.56,30.83"
10479,"121.69,30.98"
10480,"121.21,30.93"
10481,"121.12,31.03"
10482,"121.64,30.96"
10483,"121.52,31.17"
10484,"121.30,31.75"
10485,"121.73,31.56"
10486,"121.48,30.97"
10487,"121.72,31.54"
10488,"121.39,30.90"
10489,"121.68,31.23"
10490,"121.82,30.97"
10491,"121.53,30.83"
10492,"121.67,31.30"
10493,"121.72,31.39"
10494,"121.30,30.84"
10495,"121.93,30.92"
10496,"121.69,31.05"
10497,"121.41,31.46"
10498,"121.46,31.68"
10499,"121.72,31.27"
10500,"121.36,30.74"
10501,"121.79,30.88"
10502,"121.82,30.89"
10503,"121.65,31.13"
10504,"121.84,31.45"
10505,"121.80,30.95"
10506,"121.75,30.87"
10507,"121.16,30.98"
10508,"121.57,31.55"
10509,"121.20,31.22"
10510,"121.70,31.13"
10511,"121.45,31.65"
10512,"121.72,30.98"
10513,"121.58,30.99"
10514,"121.04,31.00"
10515,"121.30,31.42"
10516,"121.43,31.41"
10517,"121.74,31.07"
10518,"121.53,31.28"
10519,"121.51,31.11"
10520,"121.32,31.75"
10521,"121.58,31.21"
10522,"121.48,31.38"
10523,"121.66,31.54"
10524,"121.47,31.43"
10525,"121.13,31.16"
10526,"121.66,31.18"
10527,"121.32,31.03"
10528,"121.25,31.19"
10529,"121.88,30.88"
10530,"121.46,31.05"
10531,"121.59,31.30"
10532,"121.91,30.85"
10533,"121.26,31.38"
10534,"121.36,30.99"
10535,"121.61,31.07"
10536,"121.44,30.94"
10537,"121.45,30.93"
10538,"121.15,31.32"
10539,"121.82,31.13"
10540,"121.48,31.43"
10541,"121.49,31.16"
10542,"121.73,31.15"
10543,"121.28,30.71"
10544,"121.36,31.70"
10545,"121.30,31.10"
10546,"121.34,31.40"
10547,"121.50,30.92"
10548,"121.10,30.90"
10549,"121.51,31.38"
10550,"121.55,31.56"
10551,"121.16,30.88"
10552,"121.18,31.24"
10553,"121.73,31.06"
10554,"121.27,31.38"
10555,"121.23,30.86"
10556,"121.46,30.89"
10557,"121.13,31.33"
10558,"121.56,30.96"
10559,"121.23,31.25"
10560,"121.17,31.18"
10561,"121.91,30.92"
10562,"121.81,31.07"
10563,"121.42,30.83"
10564,"121.03,30.88"
10565,"121.78,31.02"
10566,"121.33,31.37"
10567,"121.39,30.76"
10568,"121.27,31.12"
10569,"121.77,31.05"
10570,"121.18,31.17"
10571,"121.54,31.23"
10572,"121.37,31.07"
10573,"121.03,30.91"
10574,"120.92,31.12"
10575,"121.25,30.78"
10576,"121.47,31.58"
10577,"121.50,31.20"
10578,"121.42,31.24"
10579,"121.18,31.11"
10580,"121.40,30.89"
10581,"121.63,31.42"
10582,"121.49,31.21"
10583,"121.52,31.04"
10584,"121.51,31.15"
10585,"121.39,31.06"
10586,"121.29,31.47"
10587,"121.34,31.01"
10588,"121.44,30.83"
10589,"121.68,31.56"
10590,"121.67,30.87"
10591,"121.76,30.99"
10592,"121.59,31.01"
10593,"121.37,31.02"
10594,"121.82,30.98"
10595,"121.87,30.93"
10596,"121.31,31.44"
10597,"121.15,31.27"
10598,"121.06,31.01"
10599,"121.42,31.29"
10600,"121.17,30.99"
10601,"121.34,31.16"
10602,"121.85,31.05"
10603,"121.37,30.89"
10604,"121.08,30.88"
10605,"121.23,31.40"
10606,"121.38,31.20"
10607,"121.52,30.89"
10608,"121.43,31.38"
10609,"121.39,31.16"
10610,"121.66,31.40"
10611,"121.65,31.24"
10612,"121.35,31.23"
10613,"121.04,30.89"
10614,"121.41,30.93"
10615,"121.50,30.98"
10616,"121.18,31.30"
10617,"121.30,31.22"
10618,"121.66,30.93"
10619,"121.69,30.99"
10620,"121.64,31.14"
10621,"121.52,31.16"
10622,"121.73,31.22"
10623,"121.80,31.18"
10624,"121.36,30.76"
10625,"121.58,31.03"
10626,"121.29,31.10"
10627,"121.74,31.16"
10628,"121.73,30.91"
10629,"121.44,31.28"
10630,"121.23,31.30"
10631,"121.63,30.96"
10632,"121.61,31.05"
10633,"121.63,31.58"
10634,"121.27,31.41"
10635,"121.29,30.73"
10636,"121.30,30.85"
10637,"121.80,31.49"
10638,"121.29,31.02"
10639,"121.77,31.04"
10640,"121.27,31.00"
10641,"121.04,31.05"
10642,"121.47,31.18"
10643,"121.29,30.98"
10644,"121.38,31.68"
10645,"121.55,31.24"
10646,"121.27,30.99"
10647,"121.11,31.08"
10648,"121.45,30.96"
10649,"121.42,31.45"
10650,"121.48,30.88"
10651,"121.37,31.05"
10652,"121.19,30.83"
10653,"121.41,30.96"
10654,"121.47,31.07"
10655,"121.91,30.90"
10656,"121.61,31.62"
10657,"121.31,30.78"
10658,"121.23,31.60"
10659,"121.07,31.26"
10660,"121.77,31.48"
10661,"121.59,31.14"
10662,"121.44,31.32"
10663,"121.51,31.31"
10664,"121.75,31.11"
10665,"121.09,30.86"
10666,"121.65,31.16"
10667,"121.32,31.44"
10668,"121.51,31.13"
10669,"121.25,31.40"
10670,"121.37,31.35"
10671,"121.79,31.04"
10672,"121.37,31.26"
10673,"121.76,31.58"
10674,"121.83,30.91"
10675,"121.57,31.11"
10676,"121.02,30.92"
10677,"121.05,30.95"
10678,"121.60,31.62"
10679,"121.86,31.04"
10680,"121.33,31.10"
10681,"121.84,30.96"
10682,"121.23,31.46"
10683,"121.77,30.93"
10684,"121.08,31.09"
10685,"121.50,31.38"
10686,"121.51,31.19"
10687,"121.30,30.83"
10688,"121.73,30.94"
10689,"121.02,30.96"
10690,"121.35,31.16"
10691,"121.49,30.89"
10692,"121.17,30.86"
10693,"121.67,31.27"
10694,"121.11,30.98"
10695,"121.27,31.05"
10696,"121.03,31.12"
10697,"121.81,31.06"
10698,"121.61,31.06"
10699,"120.98,31.03"
10700,"121.24,31.46"
10701,"121.26,30.81"
10702,"121.30,30.94"
10703,"121.67,30.93"
10704,"121.77,31.14"
10705,"121.66,31.26"
10706,"121.65,31.12"
10707,"121.20,31.24"
10708,"121.40,31.66"
10709,"121.37,31.65"
10710,"121.33,31.50"
10711,"121.18,31.04"
10712,"121.40,31.27"
10713,"121.50,31.34"
10714,"121.68,31.42"
10715,"121.08,30.87"
10716,"121.62,31.54"
10717,"121.48,31.34"
10718,"121.35,31.35"
10719,"121.25,31.27"
10720,"121.63,31.03"
10721,"121.36,30.78"
10722,"121.17,30.88"
10723,"121.71,30.97"
10724,"121.59,31.32"
10725,"121.75,31.10"
10726,"121.57,30.99"
10727,"121.32,31.01"
10728,"121.79,30.87"
10729,"121.46,31.19"
10730,"121.19,31.47"
10731,"121.59,31.16"
10732,"121.49,31.68"
10733,"121.73,31.08"
10734,"121.20,31.01"
10735,"121.67,31.14"
10736,"121.76,31.52"
10737,"121.53,31.62"
10738,"121.13,30.80"
10739,"121.23,30.91"
10740,"121.15,30.79"
10741,"121.34,30.82"
10742,"121.54,31.36"
10743,"121.15,31.28"
10744,"121.35,31.27"
10745,"121.08,31.05"
10746,"121.62,31.25"
10747,"121.46,31.23"
10748,"121.13,31.03"
10749,"121.32,31.36"
10750,"121.40,31.30"
10751,"121.37,31.76"
10752,"121.61,31.28"
10753,"121.24,31.06"
10754,"121.61,31.26"
10755,"121.21,31.02"
10756,"121.66,30.96"
10757,"121.15,30.78"
10758,"121.30,31.39"
10759,"121.56,31.38"
10760,"121.50,31.15"
10761,"121.41,30.97"
10762,"121.46,30.93"
10763,"121.46,31.66"
10764,"121.69,31.58"
10765,"121.49,31.00"
10766,"121.18,31.02"
10767,"121.73,31.01"
10768,"121.09,31.26"
10769,"121.20,31.76"
10770,"121.61,31.21"
10771,"121.20,31.30"
10772,"121.22,31.31"
10773,"121.37,31.25"
10774,"121.45,31.24"
10775,"121.58,31.38"
10776,"121.12,31.22"
10777,"121.37,31.30"
10778,"121.25,31.17"
10779,"121.17,31.20"
10780,"121.71,30.99"
10781,"121.59,31.10"
10782,"121.25,30.90"
10783,"121.06,30.99"
10784,"121.47,30.95"
10785,"121.14,30.96"
10786,"121.28,31.48"
10787,"121.43,30.86"
10788,"121.13,30.84"
10789,"121.22,31.81"
10790,"121.30,31.38"
10791,"121.66,31.28"
10792,"121.37,30.82"
10793,"121.32,31.40"
10794,"121.63,31.04"
10795,"121.16,31.23"
10796,"121.48,31.76"
10797,"121.48,31.17"
10798,"121.25,31.41"
10799,"121.09,31.21"
10800,"121.69,30.94"
10801,"121.37,31.15"
10802,"121.73,31.50"
10803,"121.62,30.90"
10804,"121.19,30.96"
10805,"121.25,30.83"
10806,"121.24,31.15"
10807,"121.04,30.92"
10808,"121.30,31.20"
10809,"121.33,31.44"
10810,"121.65,30.95"
10811,"121.59,31.11"
10812,"121.35,31.25"
10813,"121.23,31.06"
10814,"121.49,30.87"
10815,"121.31,31.43"
10816,"121.55,31.01"
10817,"121.23,30.85"
10818,"121.49,31.59"
10819,"121.30,31.01"
10820,"121.49,31.10"
10821,"121.64,30.91"
10822,"121.40,30.97"
10823,"121.87,30.97"
10824,"121.36,31.35"
10825,"121.12,31.08"
10826,"121.53,31.39"
10827,"121.60,31.13"
10828,"121.46,30.88"
10829,"121.23,31.26"
10830,"121.39,31.19"
10831,"121.12,31.13"
10832,"121.85,31.00"
10833,"121.21,31.32"
10834,"121.60,31.06"
10835,"121.75,31.06"
10836,"121.18,31.15"
10837,"121.82,31.12"
10838,"121.50,31.32"
10839,"121.34,31.30"
10840,"121.50,30.82"
10841,"121.39,31.21"
10842,"121.30,30.80"
10843,"121.25,31.07"
10844,"121.67,31.12"
10845,"121.08,30.90"
10846,"121.68,31.11"
10847,"121.40,30.90"
10848,"121.06,31.12"
10849,"121.35,30.74"
10850,"121.42,31.13"
10851,"121.13,31.26"
10852,"121.15,31.35"
10853,"121.18,31.41"
10854,"121.35,31.14"
10855,"121.71,31.29"
10856,"121.46,31.27"
10857,"121.35,31.13"
10858,"121.71,31.19"
10859,"121.95,30.90"
10860,"121.55,31.60"
10861,"121.73,31.54"
10862,"121.78,31.09"
10863,"121.58,31.32"
10864,"121.42,30.88"
10865,"121.56,31.35"
10866,"121.45,30.85"
10867,"121.15,31.31"
10868,"121.31,30.72"
10869,"121.58,31.36"
10870,"121.42,31.37"
10871,"121.27,30.97"
10872,"121.11,31.00"
10873,"121.59,31.07"
10874,"121.54,30.86"
10875,"121.10,31.21"
10876,"121.65,31.00"
10877,"121.32,31.25"
10878,"121.61,31.64"
10879,"121.29,30.79"
10880,"121.71,31.18"
10881,"121.16,31.40"
10882,"121.25,31.75"
10883,"121.25,31.39"
10884,"121.25,30.76"
10885,"121.58,31.34"
10886,"121.63,31.13"
10887,"121.43,30.90"
10888,"121.58,31.37"
10889,"121.55,30.94"
10890,"121.57,31.25"
10891,"121.12,31.24"
10892,"121.39,31.22"
10893,"121.39,31.07"
10894,"121.13,31.17"
10895,"121.95,31.51"
10896,"121.44,31.78"
10897,"121.56,30.93"
10898,"121.36,31.25"
10899,"121.41,31.17"
10900,"121.58,31.27"
10901,"121.74,31.37"
10902,"121.52,31.37"
10903,"121.71,31.07"
10904,"121.81,31.52"
10905,"121.59,30.94"
10906,"121.11,31.37"
10907,"121.84,30.93"
10908,"121.65,31.08"
10909,"121.36,31.66"
10910,"121.20,31.27"
10911,"121.56,31.12"
10912,"121.63,31.28"
10913,"121.60,30.91"
10914,"121.14,31.18"
10915,"121.83,30.94"
10916,"121.37,31.46"
10917,"121.82,30.93"
10918,"121.45,30.92"
10919,"121.60,31.17"
10920,"121.33,30.85"
10921,"121.26,30.96"
10922,"121.77,31.06"
10923,"121.02,30.84"
10924,"121.52,31.00"
10925,"121.82,30.88"
10926,"121.18,31.14"
10927,"121.83,31.03"
10928,"121.23,31.14"
10929,"121.39,31.32"
10930,"121.16,31.35"
10931,"121.19,31.44"
10932,"121.45,30.79"
10933,"121.94,30.91"
10934,"121.29,31.20"
10935,"121.38,31.30"
10936,"121.17,30.95"
10937,"121.54,30.93"
10938,"121.29,30.88"
10939,"121.46,31.24"
10940,"121.29,31.45"
10941,"121.47,31.61"
10942,"121.27,31.39"
10943,"121.74,31.54"
10944,"121.38,31.13"
10945,"121.19,31.37"
10946,"121.19,31.33"
10947,"121.15,30.94"
10948,"121.36,31.21"
10949,"121.14,31.39"
10950,"121.28,30.90"
10951,"121.68,31.13"
10952,"121.28,30.85"
10953,"121.26,31.46"
10954,"121.76,30.89"
10955,"121.87,30.90"
10956,"121.90,30.96"
10957,"121.29,30.74"
10958,"121.72,31.26"
10959,"121.35,31.30"
10960,"121.49,31.14"
10961,"121.24,30.95"
10962,"121.62,31.06"
10963,"121.24,31.14"
10964,"121.30,31.09"
10965,"121.49,30.94"
10966,"121.60,31.04"
10967,"120.99,31.02"
10968,"121.52,31.38"
10969,"121.69,31.16"
10970,"121.29,31.03"
10971,"121.51,30.92"
10972,"121.56,31.30"
10973,"121.69,31.12"
10974,"121.41,31.64"
10975,"121.08,31.13"
10976,"121.55,31.34"
10977,"121.02,30.89"
10978,"121.25,31.00"
10979,"121.31,30.74"
10980,"121.78,31.12"
10981,"121.57,31.10"
10982,"121.50,31.59"
10983,"121.40,31.31"
10984,"121.60,31.07"
