,address,address_lng,address_lat,Subway_number_list,Bus_number_list,University_number_list,Middle_School_number_list
9427,"121.20,31.34",121.2,31.34,0.0,10.0,1.0,0.0
9428,"121.58,31.12",121.58,31.12,0.0,10.0,1.0,3.0
9429,"121.42,31.63",121.42,31.63,0.0,10.0,2.0,6.0
9430,"121.78,31.15",121.78,31.15,0.0,1.0,0.0,0.0
9431,"121.74,31.35",121.74,31.35,0.0,0.0,0.0,0.0
9432,"121.38,31.28",121.38,31.28,4.0,9.0,1.0,1.0
9433,"121.18,31.16",121.18,31.16,0.0,10.0,0.0,0.0
9434,"121.26,31.08",121.26,31.08,0.0,10.0,0.0,0.0
9435,"121.40,31.32",121.4,31.32,2.0,10.0,10.0,2.0
9436,"121.70,31.20",121.7,31.2,1.0,10.0,4.0,3.0
9437,"121.52,31.09",121.52,31.09,1.0,10.0,1.0,0.0
9438,"121.33,31.02",121.33,31.02,0.0,10.0,0.0,0.0
9439,"121.20,31.36",121.2,31.36,0.0,3.0,0.0,0.0
9440,"120.98,31.06",120.98,31.06,0.0,10.0,0.0,0.0
9441,"121.86,30.90",121.86,30.9,0.0,5.0,0.0,0.0
9442,"121.72,31.01",121.72,31.01,0.0,3.0,0.0,0.0
9443,"120.96,31.08",120.96,31.08,0.0,10.0,0.0,0.0
9444,"121.47,31.10",121.47,31.1,0.0,8.0,0.0,0.0
9445,"121.76,31.21",121.76,31.21,1.0,10.0,0.0,0.0
9446,"121.89,30.87",121.89,30.87,0.0,0.0,0.0,0.0
9447,"121.82,30.90",121.82,30.9,0.0,10.0,0.0,0.0
9448,"121.84,31.34",121.84,31.34,0.0,9.0,0.0,1.0
9449,"121.27,31.22",121.27,31.22,0.0,6.0,0.0,0.0
9450,"121.49,30.98",121.49,30.98,0.0,10.0,0.0,1.0
9451,"121.20,30.91",121.2,30.91,0.0,4.0,0.0,0.0
9452,"121.36,30.95",121.36,30.95,0.0,4.0,0.0,0.0
9453,"121.49,31.69",121.49,31.69,0.0,5.0,0.0,0.0
9454,"121.45,31.61",121.45,31.61,0.0,0.0,0.0,0.0
9455,"121.30,31.34",121.3,31.34,0.0,7.0,0.0,0.0
9456,"121.63,31.25",121.63,31.25,0.0,10.0,0.0,0.0
9457,"121.27,30.74",121.27,30.74,0.0,1.0,0.0,0.0
9458,"121.21,31.34",121.21,31.34,0.0,8.0,1.0,0.0
9459,"121.75,31.13",121.75,31.13,0.0,10.0,0.0,0.0
9460,"121.04,30.90",121.04,30.9,0.0,7.0,0.0,0.0
9461,"120.97,31.03",120.97,31.03,0.0,2.0,0.0,0.0
9462,"121.04,30.85",121.04,30.85,0.0,5.0,0.0,0.0
9463,"121.82,30.92",121.82,30.92,0.0,10.0,0.0,1.0
9464,"121.66,30.92",121.66,30.92,0.0,10.0,0.0,5.0
9465,"121.26,31.07",121.26,31.07,0.0,10.0,1.0,0.0
9466,"121.28,30.76",121.28,30.76,0.0,9.0,0.0,0.0
9467,"121.79,31.18",121.79,31.18,0.0,10.0,0.0,0.0
9468,"121.82,31.14",121.82,31.14,0.0,0.0,0.0,0.0
9469,"121.36,31.15",121.36,31.15,0.0,10.0,3.0,1.0
9470,"121.25,31.11",121.25,31.11,0.0,10.0,0.0,1.0
9471,"121.66,31.37",121.66,31.37,0.0,0.0,0.0,0.0
9472,"121.49,31.41",121.49,31.41,2.0,10.0,3.0,5.0
9473,"121.65,31.34",121.65,31.34,0.0,4.0,0.0,0.0
9474,"121.37,31.63",121.37,31.63,0.0,0.0,0.0,0.0
9475,"121.12,31.29",121.12,31.29,0.0,4.0,0.0,0.0
9476,"121.39,31.18",121.39,31.18,1.0,10.0,2.0,4.0
9477,"121.73,30.98",121.73,30.98,0.0,6.0,0.0,0.0
9478,"121.13,30.93",121.13,30.93,0.0,0.0,0.0,0.0
9479,"121.29,30.81",121.29,30.81,0.0,10.0,1.0,2.0
9480,"121.44,31.36",121.44,31.36,1.0,10.0,0.0,0.0
9481,"121.28,31.21",121.28,31.21,0.0,10.0,0.0,1.0
9482,"121.23,31.07",121.23,31.07,0.0,10.0,5.0,0.0
9483,"121.20,31.39",121.2,31.39,0.0,0.0,0.0,0.0
9484,"121.72,31.57",121.72,31.57,0.0,2.0,0.0,0.0
9485,"121.78,30.99",121.78,30.99,0.0,9.0,0.0,0.0
9486,"121.05,31.07",121.05,31.07,0.0,8.0,0.0,0.0
9487,"121.63,31.01",121.63,31.01,0.0,8.0,0.0,0.0
9488,"121.54,31.09",121.54,31.09,0.0,10.0,0.0,0.0
9489,"121.50,31.35",121.5,31.35,1.0,10.0,1.0,4.0
9490,"121.23,31.41",121.23,31.41,0.0,8.0,1.0,0.0
9491,"121.31,30.75",121.31,30.75,0.0,10.0,0.0,0.0
9492,"121.33,30.78",121.33,30.78,0.0,8.0,0.0,0.0
9493,"121.74,31.14",121.74,31.14,0.0,7.0,0.0,0.0
9494,"121.76,31.22",121.76,31.22,0.0,9.0,0.0,0.0
9495,"121.27,31.36",121.27,31.36,0.0,10.0,0.0,0.0
9496,"121.29,31.01",121.29,31.01,0.0,7.0,0.0,1.0
9497,"121.60,31.16",121.6,31.16,2.0,10.0,0.0,0.0
9498,"121.36,30.90",121.36,30.9,0.0,10.0,0.0,0.0
9499,"121.45,31.42",121.45,31.42,1.0,7.0,0.0,1.0
9500,"121.13,31.13",121.13,31.13,0.0,10.0,0.0,0.0
9501,"121.65,31.33",121.65,31.33,0.0,6.0,0.0,0.0
9502,"121.18,31.44",121.18,31.44,0.0,6.0,0.0,0.0
9503,"121.08,31.16",121.08,31.16,0.0,3.0,0.0,0.0
9504,"121.74,31.02",121.74,31.02,0.0,5.0,0.0,0.0
9505,"121.46,30.79",121.46,30.79,0.0,0.0,0.0,0.0
9506,"121.92,30.84",121.92,30.84,0.0,0.0,0.0,0.0
9507,"121.80,31.53",121.8,31.53,0.0,5.0,0.0,0.0
9508,"121.23,31.22",121.23,31.22,0.0,9.0,0.0,0.0
9509,"121.12,31.37",121.12,31.37,0.0,5.0,0.0,0.0
9510,"121.58,31.48",121.58,31.48,0.0,0.0,0.0,0.0
9511,"121.43,31.37",121.43,31.37,2.0,10.0,0.0,0.0
9512,"121.80,30.99",121.8,30.99,0.0,6.0,0.0,0.0
9513,"121.60,31.11",121.6,31.11,0.0,10.0,0.0,3.0
9514,"121.15,31.05",121.15,31.05,0.0,2.0,0.0,0.0
9515,"121.38,31.07",121.38,31.07,0.0,10.0,0.0,0.0
9516,"121.58,30.92",121.58,30.92,0.0,7.0,0.0,0.0
9517,"121.32,31.46",121.32,31.46,0.0,9.0,0.0,0.0
9518,"121.45,31.68",121.45,31.68,0.0,0.0,0.0,0.0
9519,"121.69,31.18",121.69,31.18,0.0,10.0,0.0,0.0
9520,"121.63,31.31",121.63,31.31,0.0,10.0,0.0,1.0
9521,"121.80,31.12",121.8,31.12,0.0,2.0,0.0,0.0
9522,"121.64,30.90",121.64,30.9,0.0,8.0,0.0,0.0
9523,"121.35,30.89",121.35,30.89,0.0,10.0,0.0,0.0
9524,"121.27,31.32",121.27,31.32,0.0,8.0,0.0,0.0
9525,"121.12,30.89",121.12,30.89,0.0,7.0,0.0,0.0
9526,"121.73,31.23",121.73,31.23,0.0,10.0,0.0,0.0
9527,"121.15,30.82",121.15,30.82,0.0,8.0,0.0,0.0
9528,"121.34,30.96",121.34,30.96,0.0,7.0,0.0,1.0
9529,"121.13,31.30",121.13,31.3,2.0,10.0,0.0,0.0
9530,"121.76,31.05",121.76,31.05,0.0,10.0,3.0,7.0
9531,"121.34,30.83",121.34,30.83,0.0,1.0,0.0,0.0
9532,"121.54,30.85",121.54,30.85,0.0,10.0,0.0,1.0
9533,"121.61,31.13",121.61,31.13,0.0,10.0,0.0,0.0
9534,"121.44,30.98",121.44,30.98,1.0,10.0,0.0,0.0
9535,"121.57,31.31",121.57,31.31,0.0,5.0,0.0,0.0
9536,"121.53,31.23",121.53,31.23,4.0,10.0,8.0,10.0
9537,"121.49,30.97",121.49,30.97,0.0,10.0,0.0,2.0
9538,"121.81,30.91",121.81,30.91,0.0,10.0,0.0,1.0
9539,"121.17,31.25",121.17,31.25,0.0,6.0,0.0,0.0
9540,"121.67,31.23",121.67,31.23,0.0,10.0,0.0,0.0
9541,"121.46,31.11",121.46,31.11,0.0,10.0,1.0,1.0
9542,"121.59,30.98",121.59,30.98,0.0,8.0,0.0,0.0
9543,"121.58,31.31",121.58,31.31,0.0,10.0,0.0,0.0
9544,"121.39,31.39",121.39,31.39,0.0,4.0,0.0,0.0
9545,"121.49,31.38",121.49,31.38,2.0,10.0,1.0,4.0
9546,"121.58,31.57",121.58,31.57,0.0,7.0,0.0,2.0
9547,"121.75,30.99",121.75,30.99,0.0,3.0,0.0,0.0
9548,"121.97,30.88",121.97,30.88,0.0,1.0,0.0,0.0
9549,"121.70,31.03",121.7,31.03,0.0,10.0,0.0,1.0
9550,"121.71,30.86",121.71,30.86,0.0,0.0,0.0,0.0
9551,"121.01,31.05",121.01,31.05,0.0,10.0,0.0,0.0
9552,"121.16,31.19",121.16,31.19,0.0,5.0,0.0,0.0
9553,"121.24,31.38",121.24,31.38,1.0,10.0,0.0,2.0
9554,"121.51,31.01",121.51,31.01,0.0,10.0,0.0,0.0
9555,"121.31,31.74",121.31,31.74,0.0,5.0,0.0,0.0
9556,"121.13,31.07",121.13,31.07,0.0,3.0,0.0,0.0
9557,"121.65,31.23",121.65,31.23,0.0,9.0,0.0,0.0
9558,"121.49,31.23",121.49,31.23,6.0,10.0,2.0,10.0
9559,"121.37,31.28",121.37,31.28,2.0,8.0,0.0,0.0
9560,"121.27,30.72",121.27,30.72,0.0,3.0,0.0,0.0
9561,"121.34,31.06",121.34,31.06,0.0,10.0,1.0,0.0
9562,"120.98,31.09",120.98,31.09,0.0,1.0,0.0,0.0
9563,"121.79,31.06",121.79,31.06,0.0,10.0,7.0,4.0
9564,"121.38,31.47",121.38,31.47,0.0,4.0,0.0,0.0
9565,"121.38,30.98",121.38,30.98,0.0,0.0,0.0,0.0
9566,"121.35,31.40",121.35,31.4,1.0,10.0,0.0,1.0
9567,"121.58,31.29",121.58,31.29,1.0,10.0,1.0,6.0
9568,"121.82,30.86",121.82,30.86,0.0,4.0,0.0,0.0
9569,"121.43,31.35",121.43,31.35,0.0,10.0,0.0,1.0
9570,"121.84,30.99",121.84,30.99,0.0,6.0,0.0,0.0
9571,"121.52,31.06",121.52,31.06,1.0,10.0,0.0,0.0
9572,"121.28,30.81",121.28,30.81,0.0,10.0,0.0,0.0
9573,"121.78,31.35",121.78,31.35,0.0,8.0,0.0,0.0
9574,"121.62,31.61",121.62,31.61,0.0,3.0,0.0,0.0
9575,"121.31,30.99",121.31,30.99,0.0,4.0,0.0,0.0
9576,"121.46,31.37",121.46,31.37,0.0,10.0,0.0,0.0
9577,"121.36,31.28",121.36,31.28,2.0,10.0,0.0,1.0
9578,"121.30,30.73",121.3,30.73,0.0,4.0,0.0,0.0
9579,"121.66,31.14",121.66,31.14,0.0,5.0,0.0,0.0
9580,"121.31,31.24",121.31,31.24,0.0,9.0,1.0,2.0
9581,"121.43,31.00",121.43,31.0,1.0,10.0,0.0,2.0
9582,"121.65,31.32",121.65,31.32,0.0,8.0,0.0,0.0
9583,"121.03,30.97",121.03,30.97,0.0,10.0,0.0,0.0
9584,"121.16,31.24",121.16,31.24,0.0,6.0,0.0,0.0
9585,"121.48,31.58",121.48,31.58,0.0,0.0,0.0,0.0
9586,"121.40,30.98",121.4,30.98,0.0,3.0,0.0,0.0
9587,"121.45,31.33",121.45,31.33,2.0,10.0,0.0,5.0
9588,"121.36,31.00",121.36,31.0,0.0,10.0,0.0,0.0
9589,"121.01,31.11",121.01,31.11,0.0,1.0,1.0,0.0
9590,"121.09,31.22",121.09,31.22,0.0,10.0,0.0,0.0
9591,"121.51,31.21",121.51,31.21,1.0,10.0,1.0,4.0
9592,"121.79,31.17",121.79,31.17,0.0,9.0,0.0,0.0
9593,"121.80,31.08",121.8,31.08,0.0,3.0,0.0,0.0
9594,"121.43,31.12",121.43,31.12,0.0,10.0,0.0,0.0
9595,"121.31,31.21",121.31,31.21,0.0,10.0,1.0,2.0
9596,"121.28,31.12",121.28,31.12,0.0,10.0,0.0,2.0
9597,"121.60,31.10",121.6,31.1,0.0,10.0,0.0,4.0
9598,"121.26,31.26",121.26,31.26,0.0,8.0,0.0,0.0
9599,"121.33,31.70",121.33,31.7,0.0,2.0,0.0,0.0
9600,"121.65,31.05",121.65,31.05,1.0,10.0,0.0,1.0
9601,"121.68,31.22",121.68,31.22,1.0,10.0,0.0,0.0
9602,"121.41,31.40",121.41,31.4,0.0,7.0,0.0,0.0
9603,"121.46,31.22",121.46,31.22,4.0,10.0,10.0,10.0
9604,"121.45,31.10",121.45,31.1,0.0,10.0,2.0,1.0
9605,"121.15,31.12",121.15,31.12,0.0,10.0,1.0,0.0
9606,"121.67,31.11",121.67,31.11,0.0,10.0,0.0,0.0
9607,"121.11,31.21",121.11,31.21,0.0,10.0,0.0,0.0
9608,"121.63,31.57",121.63,31.57,0.0,0.0,0.0,1.0
9609,"121.22,31.05",121.22,31.05,0.0,10.0,10.0,1.0
9610,"121.26,31.00",121.26,31.0,0.0,10.0,0.0,0.0
9611,"121.37,30.76",121.37,30.76,0.0,10.0,0.0,0.0
9612,"121.64,31.29",121.64,31.29,1.0,6.0,0.0,0.0
9613,"121.57,31.38",121.57,31.38,0.0,3.0,0.0,0.0
9614,"121.45,31.37",121.45,31.37,1.0,10.0,0.0,1.0
9615,"121.77,31.12",121.77,31.12,0.0,10.0,0.0,2.0
9616,"121.21,30.95",121.21,30.95,0.0,10.0,0.0,0.0
9617,"120.99,31.05",120.99,31.05,0.0,10.0,0.0,0.0
9618,"121.21,31.15",121.21,31.15,0.0,8.0,0.0,0.0
9619,"121.31,30.79",121.31,30.79,0.0,10.0,0.0,0.0
9620,"121.90,30.89",121.9,30.89,0.0,10.0,10.0,0.0
9621,"121.26,30.83",121.26,30.83,0.0,7.0,0.0,0.0
9622,"121.07,30.90",121.07,30.9,0.0,5.0,0.0,0.0
9623,"121.56,31.62",121.56,31.62,0.0,3.0,0.0,0.0
9624,"121.33,30.95",121.33,30.95,0.0,10.0,1.0,1.0
9625,"121.45,30.80",121.45,30.8,0.0,0.0,0.0,0.0
9626,"121.16,31.22",121.16,31.22,0.0,2.0,0.0,0.0
9627,"121.60,31.31",121.6,31.31,2.0,10.0,0.0,0.0
9628,"121.39,30.95",121.39,30.95,0.0,4.0,0.0,0.0
9629,"121.53,31.04",121.53,31.04,3.0,10.0,0.0,0.0
9630,"121.07,30.86",121.07,30.86,0.0,5.0,0.0,0.0
9631,"121.09,31.13",121.09,31.13,0.0,7.0,0.0,0.0
9632,"121.82,31.10",121.82,31.1,0.0,9.0,0.0,1.0
9633,"121.61,30.97",121.61,30.97,0.0,3.0,0.0,0.0
9634,"121.32,31.06",121.32,31.06,0.0,10.0,0.0,2.0
9635,"121.28,31.13",121.28,31.13,0.0,10.0,0.0,1.0
9636,"121.34,31.27",121.34,31.27,0.0,10.0,0.0,0.0
9637,"121.38,31.06",121.38,31.06,0.0,8.0,0.0,0.0
9638,"121.29,31.50",121.29,31.5,0.0,4.0,0.0,0.0
9639,"121.49,31.32",121.49,31.32,2.0,10.0,2.0,7.0
9640,"121.38,31.29",121.38,31.29,2.0,8.0,1.0,0.0
9641,"121.12,31.26",121.12,31.26,0.0,6.0,0.0,0.0
9642,"121.63,31.06",121.63,31.06,1.0,2.0,0.0,0.0
9643,"121.80,31.05",121.8,31.05,0.0,10.0,4.0,0.0
9644,"121.35,31.47",121.35,31.47,0.0,5.0,0.0,0.0
9645,"121.46,31.40",121.46,31.4,0.0,10.0,0.0,1.0
9646,"121.18,31.42",121.18,31.42,0.0,1.0,0.0,0.0
9647,"121.68,30.87",121.68,30.87,0.0,2.0,0.0,0.0
9648,"121.40,31.62",121.4,31.62,0.0,10.0,0.0,0.0
9649,"121.09,31.15",121.09,31.15,0.0,10.0,0.0,1.0
9650,"121.26,31.23",121.26,31.23,0.0,6.0,0.0,0.0
9651,"121.37,31.13",121.37,31.13,1.0,10.0,1.0,3.0
9652,"121.45,31.66",121.45,31.66,0.0,6.0,0.0,0.0
9653,"121.45,31.06",121.45,31.06,0.0,10.0,0.0,0.0
9654,"121.46,31.65",121.46,31.65,0.0,7.0,0.0,0.0
9655,"121.20,31.05",121.2,31.05,0.0,10.0,3.0,1.0
9656,"121.20,31.10",121.2,31.1,0.0,10.0,0.0,0.0
9657,"121.36,31.83",121.36,31.83,0.0,3.0,0.0,0.0
9658,"121.18,30.97",121.18,30.97,0.0,7.0,0.0,2.0
9659,"121.15,31.33",121.15,31.33,0.0,2.0,0.0,0.0
9660,"121.09,31.23",121.09,31.23,0.0,9.0,0.0,0.0
9661,"121.24,30.93",121.24,30.93,0.0,5.0,0.0,0.0
9662,"121.24,31.37",121.24,31.37,0.0,10.0,0.0,1.0
9663,"121.44,31.26",121.44,31.26,2.0,10.0,1.0,10.0
9664,"121.28,31.22",121.28,31.22,0.0,9.0,0.0,0.0
9665,"121.43,31.42",121.43,31.42,0.0,10.0,1.0,4.0
9666,"121.82,31.45",121.82,31.45,0.0,0.0,0.0,0.0
9667,"121.41,31.03",121.41,31.03,0.0,10.0,0.0,1.0
9668,"121.78,31.14",121.78,31.14,0.0,5.0,0.0,0.0
9669,"121.40,30.93",121.4,30.93,0.0,0.0,0.0,0.0
9670,"121.81,31.51",121.81,31.51,0.0,6.0,0.0,1.0
9671,"121.39,31.48",121.39,31.48,0.0,1.0,0.0,0.0
9672,"121.36,30.94",121.36,30.94,0.0,0.0,0.0,0.0
9673,"121.57,30.92",121.57,30.92,0.0,5.0,0.0,0.0
9674,"121.56,31.23",121.56,31.23,3.0,10.0,2.0,2.0
9675,"121.46,31.41",121.46,31.41,1.0,10.0,0.0,1.0
9676,"121.27,31.16",121.27,31.16,0.0,10.0,0.0,0.0
9677,"121.20,30.79",121.2,30.79,0.0,10.0,0.0,1.0
9678,"121.10,30.89",121.1,30.89,0.0,3.0,0.0,0.0
9679,"121.58,30.88",121.58,30.88,0.0,3.0,0.0,0.0
9680,"121.15,31.20",121.15,31.2,0.0,10.0,0.0,1.0
9681,"121.43,31.39",121.43,31.39,2.0,7.0,0.0,0.0
9682,"121.17,31.14",121.17,31.14,0.0,10.0,0.0,0.0
9683,"121.24,31.13",121.24,31.13,0.0,5.0,0.0,0.0
9684,"121.21,31.26",121.21,31.26,0.0,10.0,0.0,0.0
9685,"121.19,31.12",121.19,31.12,0.0,6.0,1.0,0.0
9686,"121.55,30.91",121.55,30.91,0.0,0.0,0.0,0.0
9687,"121.33,31.77",121.33,31.77,0.0,8.0,0.0,0.0
9688,"121.34,31.25",121.34,31.25,1.0,10.0,0.0,0.0
9689,"121.39,31.00",121.39,31.0,0.0,10.0,0.0,0.0
9690,"121.37,31.48",121.37,31.48,0.0,2.0,0.0,0.0
9691,"121.95,30.91",121.95,30.91,0.0,3.0,0.0,0.0
9692,"121.83,31.37",121.83,31.37,0.0,5.0,0.0,0.0
9693,"121.58,31.45",121.58,31.45,0.0,1.0,0.0,0.0
9694,"121.46,30.95",121.46,30.95,1.0,10.0,3.0,2.0
9695,"121.22,31.20",121.22,31.2,0.0,9.0,0.0,0.0
9696,"121.50,30.94",121.5,30.94,2.0,10.0,0.0,2.0
9697,"121.34,31.42",121.34,31.42,0.0,7.0,0.0,1.0
9698,"121.23,31.05",121.23,31.05,0.0,10.0,10.0,2.0
9699,"121.44,31.15",121.44,31.15,1.0,10.0,10.0,9.0
9700,"121.32,30.90",121.32,30.9,0.0,10.0,0.0,0.0
9701,"121.55,31.20",121.55,31.2,2.0,10.0,1.0,2.0
9702,"121.36,31.13",121.36,31.13,1.0,10.0,1.0,3.0
9703,"121.20,31.33",121.2,31.33,0.0,10.0,1.0,0.0
9704,"121.41,31.63",121.41,31.63,0.0,10.0,2.0,10.0
9705,"121.28,31.77",121.28,31.77,0.0,1.0,0.0,0.0
9706,"121.38,30.91",121.38,30.91,0.0,9.0,0.0,1.0
9707,"121.64,31.24",121.64,31.24,0.0,10.0,1.0,0.0
9708,"121.21,31.27",121.21,31.27,0.0,10.0,0.0,0.0
9709,"121.14,31.08",121.14,31.08,0.0,7.0,0.0,0.0
9710,"121.20,30.97",121.2,30.97,0.0,10.0,0.0,2.0
9711,"121.52,31.29",121.52,31.29,2.0,10.0,10.0,8.0
9712,"121.22,31.02",121.22,31.02,0.0,10.0,4.0,5.0
9713,"121.63,31.23",121.63,31.23,0.0,10.0,1.0,1.0
9714,"121.33,31.49",121.33,31.49,0.0,10.0,0.0,0.0
9715,"121.10,31.13",121.1,31.13,0.0,1.0,0.0,0.0
9716,"121.29,31.27",121.29,31.27,0.0,6.0,0.0,1.0
9717,"121.30,31.27",121.3,31.27,0.0,10.0,0.0,1.0
9718,"121.80,31.47",121.8,31.47,0.0,1.0,0.0,0.0
9719,"121.50,31.00",121.5,31.0,0.0,7.0,0.0,0.0
9720,"121.72,31.02",121.72,31.02,0.0,6.0,0.0,0.0
9721,"121.80,30.85",121.8,30.85,0.0,0.0,0.0,0.0
9722,"121.20,30.85",121.2,30.85,0.0,4.0,0.0,0.0
9723,"121.14,31.01",121.14,31.01,0.0,9.0,0.0,0.0
9724,"121.52,31.36",121.52,31.36,0.0,5.0,0.0,0.0
9725,"121.73,31.05",121.73,31.05,0.0,10.0,0.0,0.0
9726,"121.66,31.58",121.66,31.58,0.0,4.0,0.0,0.0
9727,"121.18,31.39",121.18,31.39,0.0,4.0,0.0,0.0
9728,"121.27,31.11",121.27,31.11,0.0,10.0,0.0,0.0
9729,"121.85,30.87",121.85,30.87,0.0,10.0,0.0,0.0
9730,"121.43,31.26",121.43,31.26,2.0,10.0,1.0,8.0
9731,"121.56,31.17",121.56,31.17,0.0,10.0,0.0,1.0
9732,"121.23,31.45",121.23,31.45,0.0,2.0,0.0,0.0
9733,"121.20,31.35",121.2,31.35,0.0,6.0,0.0,0.0
9734,"121.33,30.91",121.33,30.91,0.0,10.0,0.0,0.0
9735,"121.51,31.03",121.51,31.03,0.0,10.0,0.0,0.0
9736,"121.17,30.94",121.17,30.94,0.0,10.0,0.0,0.0
9737,"121.70,31.37",121.7,31.37,0.0,0.0,0.0,0.0
9738,"121.75,31.22",121.75,31.22,0.0,10.0,0.0,0.0
9739,"121.26,30.86",121.26,30.86,0.0,2.0,0.0,0.0
9740,"121.05,31.11",121.05,31.11,1.0,10.0,0.0,2.0
9741,"121.34,30.95",121.34,30.95,0.0,7.0,0.0,1.0
9742,"121.54,30.82",121.54,30.82,0.0,4.0,0.0,0.0
9743,"121.32,31.45",121.32,31.45,0.0,10.0,0.0,0.0
9744,"121.16,31.04",121.16,31.04,0.0,4.0,0.0,0.0
9745,"121.48,31.31",121.48,31.31,0.0,10.0,3.0,6.0
9746,"121.07,30.87",121.07,30.87,0.0,6.0,0.0,0.0
9747,"121.19,31.45",121.19,31.45,0.0,9.0,0.0,0.0
9748,"121.39,31.13",121.39,31.13,1.0,10.0,3.0,3.0
9749,"121.19,31.27",121.19,31.27,0.0,3.0,0.0,0.0
9750,"121.78,31.53",121.78,31.53,0.0,4.0,0.0,0.0
9751,"121.04,31.01",121.04,31.01,0.0,10.0,0.0,1.0
9752,"121.44,30.89",121.44,30.89,0.0,4.0,0.0,0.0
9753,"121.08,31.08",121.08,31.08,0.0,5.0,0.0,0.0
9754,"121.66,31.27",121.66,31.27,1.0,10.0,8.0,0.0
9755,"121.34,31.10",121.34,31.1,0.0,10.0,0.0,0.0
9756,"121.70,31.55",121.7,31.55,0.0,4.0,0.0,0.0
9757,"121.41,31.33",121.41,31.33,2.0,10.0,10.0,1.0
9758,"121.64,31.53",121.64,31.53,0.0,1.0,0.0,0.0
9759,"121.33,30.94",121.33,30.94,0.0,9.0,1.0,0.0
9760,"121.28,30.97",121.28,30.97,0.0,1.0,0.0,0.0
9761,"121.76,31.16",121.76,31.16,0.0,10.0,0.0,1.0
9762,"121.35,30.79",121.35,30.79,0.0,9.0,0.0,0.0
9763,"121.29,31.07",121.29,31.07,0.0,7.0,0.0,0.0
9764,"121.84,30.92",121.84,30.92,0.0,5.0,0.0,0.0
9765,"121.68,30.91",121.68,30.91,0.0,3.0,0.0,0.0
9766,"121.57,31.58",121.57,31.58,0.0,6.0,0.0,1.0
9767,"120.89,31.12",120.89,31.12,0.0,10.0,0.0,0.0
9768,"121.36,31.11",121.36,31.11,0.0,10.0,1.0,1.0
9769,"121.14,31.03",121.14,31.03,0.0,10.0,0.0,0.0
9770,"121.57,31.08",121.57,31.08,0.0,7.0,0.0,0.0
9771,"121.78,31.06",121.78,31.06,0.0,10.0,7.0,3.0
9772,"121.38,31.08",121.38,31.08,0.0,10.0,0.0,0.0
9773,"121.73,31.41",121.73,31.41,0.0,0.0,0.0,0.0
9774,"121.31,31.28",121.31,31.28,0.0,10.0,0.0,1.0
9775,"121.49,31.15",121.49,31.15,1.0,8.0,0.0,1.0
9776,"121.91,30.91",121.91,30.91,0.0,9.0,0.0,1.0
9777,"121.64,31.03",121.64,31.03,0.0,10.0,0.0,0.0
9778,"121.68,31.29",121.68,31.29,0.0,10.0,0.0,3.0
9779,"121.26,31.27",121.26,31.27,0.0,4.0,0.0,0.0
9780,"121.24,30.98",121.24,30.98,0.0,5.0,0.0,0.0
9781,"121.19,30.98",121.19,30.98,0.0,10.0,0.0,2.0
9782,"121.57,31.06",121.57,31.06,0.0,4.0,0.0,0.0
9783,"121.36,31.37",121.36,31.37,2.0,7.0,0.0,0.0
9784,"121.05,30.92",121.05,30.92,0.0,4.0,0.0,0.0
9785,"121.31,31.75",121.31,31.75,0.0,3.0,0.0,0.0
9786,"121.24,31.49",121.24,31.49,0.0,1.0,0.0,1.0
9787,"121.41,31.69",121.41,31.69,0.0,6.0,0.0,0.0
9788,"121.92,30.86",121.92,30.86,0.0,0.0,0.0,0.0
9789,"120.97,31.06",120.97,31.06,0.0,10.0,0.0,1.0
9790,"121.85,31.33",121.85,31.33,0.0,3.0,0.0,0.0
9791,"121.30,31.16",121.3,31.16,0.0,9.0,0.0,0.0
9792,"121.41,31.68",121.41,31.68,0.0,2.0,0.0,0.0
9793,"121.47,30.83",121.47,30.83,0.0,10.0,0.0,0.0
9794,"121.16,31.00",121.16,31.0,0.0,10.0,0.0,0.0
9795,"121.31,30.88",121.31,30.88,0.0,9.0,0.0,0.0
9796,"121.19,30.85",121.19,30.85,0.0,6.0,0.0,0.0
9797,"121.21,31.13",121.21,31.13,0.0,10.0,0.0,0.0
9798,"121.24,31.36",121.24,31.36,0.0,10.0,0.0,1.0
9799,"121.40,30.81",121.4,30.81,0.0,9.0,0.0,0.0
9800,"121.60,31.24",121.6,31.24,0.0,10.0,2.0,3.0
9801,"121.30,30.93",121.3,30.93,0.0,4.0,0.0,0.0
9802,"121.18,31.08",121.18,31.08,0.0,3.0,0.0,0.0
9803,"121.55,30.89",121.55,30.89,0.0,3.0,0.0,0.0
9804,"120.91,31.13",120.91,31.13,0.0,10.0,0.0,0.0
9805,"121.21,31.43",121.21,31.43,0.0,10.0,0.0,0.0
9806,"121.59,30.87",121.59,30.87,0.0,3.0,0.0,0.0
9807,"121.47,30.94",121.47,30.94,1.0,10.0,3.0,2.0
9808,"121.45,31.18",121.45,31.18,8.0,10.0,2.0,7.0
9809,"121.33,31.39",121.33,31.39,0.0,2.0,0.0,0.0
9810,"121.74,30.97",121.74,30.97,0.0,10.0,0.0,1.0
9811,"121.42,31.39",121.42,31.39,0.0,3.0,0.0,0.0
9812,"121.33,31.29",121.33,31.29,0.0,10.0,0.0,0.0
9813,"121.27,31.03",121.27,31.03,0.0,10.0,0.0,0.0
